"src_ip","dst_ip",start,finish,"total_duration","total_bytes","total_packets","src_ports","dst_ports",pps,bps,bpp,"num_protocols","total_http_errors","total_failures","flag_syn","flag_ack"
"192.168.10.19","69.172.216.55","2017-07-07 17:10:51.058","2017-07-07 17:10:52.188","1.130170",1979,132,8,1,"116.7966","1751.064","14.992424242424242",2,0,0,8,124
"192.168.10.19","69.194.244.13","2017-07-07 17:34:00.156","2017-07-07 19:55:53.636","8513.479790",13370,59,8,2,"0.006930186182","1.570450665","226.61016949152543",4,0,0,8,51
"192.168.10.19","69.28.157.169","2017-07-07 17:10:53.380","2017-07-07 17:10:58.831","5.451315",327,11,2,1,"2.017862","59.98553","29.727272727272727",2,0,0,2,6
"192.168.10.19","69.4.95.11","2017-07-07 19:55:50.419","2017-07-07 19:57:00.585","70.165900",919,17,1,1,"0.24228293","13.097530","54.05882352941177",3,0,0,1,16
"192.168.10.19","70.42.146.149","2017-07-07 18:34:43.362","2017-07-07 18:35:13.426","30.063662",460,11,2,1,"0.36589022","15.300864","41.81818181818182",2,0,0,2,8
"192.168.10.19","72.167.18.239","2017-07-07 17:14:47.675","2017-07-07 17:14:47.843","0.168481",428,5,1,1,"29.6769","2540.34","85.6",2,0,0,1,4
"192.168.10.19","72.167.239.239","2017-07-07 17:10:51.099","2017-07-07 19:42:13.621","9082.522350",3000,35,7,1,"0.003853555064","0.3303047198","85.71428571428571",2,0,0,7,28
"192.168.10.19","72.21.206.141","2017-07-07 17:10:50.473","2017-07-07 17:12:46.704","116.230630",412,17,1,1,"0.146260930","3.54467665","24.235294117647058",2,0,0,1,16
"192.168.10.19","72.21.81.253","2017-07-07 19:55:45.518","2017-07-07 19:57:40.733","115.215141",739,23,1,1,"0.199626541","6.41408755","32.130434782608695",3,0,0,1,20
"192.168.10.19","72.21.81.48","2017-07-07 17:00:09.653","2017-07-07 17:00:34.436","24.782686",155,35,5,1,"1.4122763","6.2543665","4.428571428571429",2,0,0,0,25
"192.168.10.19","72.21.91.29","2017-07-07 17:00:09.173","2017-07-07 19:57:44.734","10655.560985",27094,450,29,1,"0.042231469619","2.5427098619","60.208888888888886",2,0,0,28,422
"192.168.10.19","72.21.91.43","2017-07-07 18:00:59.620","2017-07-07 18:02:55.062","115.441378",725,58,1,1,"0.502419506","6.28024382","12.5",3,0,0,1,55
"192.168.10.19","72.21.91.70","2017-07-07 18:57:10.678","2017-07-07 18:59:06.856","116.177909",10882,443,6,1,"3.81311734","93.6666883","24.564334085778782",3,0,0,6,425
"192.168.10.19","72.247.69.199","2017-07-07 17:14:37.979","2017-07-07 17:16:42.978","124.999496",62106,935,6,1,"7.48003016","496.850003","66.4235294117647",3,0,0,6,923
"192.168.10.19","72.247.71.12","2017-07-07 17:14:45.193","2017-07-07 17:16:41.972","116.779398",1421,49,2,1,"0.419594559","12.1682422",29,3,0,0,2,45
"192.168.10.19","72.30.2.182","2017-07-07 17:10:54.115","2017-07-07 18:34:48.840","5034.725292",8822,79,11,2,"0.01569102492","1.752230656","111.67088607594937",4,0,0,11,68
"192.168.10.19","72.30.202.150","2017-07-07 17:37:49.476","2017-07-07 17:38:49.976","60.500090",741,15,1,1,"0.24793351","12.247916","49.4",3,0,0,1,14
"192.168.10.19","72.30.3.43","2017-07-07 17:14:47.856","2017-07-07 18:12:36.265","3468.408809",10976,108,10,2,"0.03113819793","3.164563523","101.62962962962963",4,0,0,10,95
"192.168.10.19","72.5.205.12","2017-07-07 17:18:33.923","2017-07-07 17:18:38.368","4.445448",972,11,1,1,"2.474441","218.6506","88.36363636363636",3,0,0,1,10
"192.168.10.19","72.5.205.23","2017-07-07 17:18:42.064","2017-07-07 17:18:42.216","0.152731",853,9,1,1,"58.9272","5584.98","94.77777777777777",3,0,0,1,8
"192.168.10.19","72.5.205.25","2017-07-07 17:18:38.795","2017-07-07 17:18:39.182","0.386877",1471,10,1,1,"25.8480","3802.24","147.1",3,0,0,1,9
"192.168.10.19","72.5.205.37","2017-07-07 18:39:11.393","2017-07-07 18:39:11.539","0.145998",1247,9,1,1,"61.6447","8541.21","138.55555555555554",3,0,0,1,8
"192.168.10.19","72.5.205.44","2017-07-07 17:45:30.401","2017-07-07 17:45:30.710","0.309410",799,13,1,1,"42.0154","2582.33","61.46153846153846",3,0,0,1,12
"192.168.10.19","72.5.205.54","2017-07-07 18:39:10.440","2017-07-07 18:39:11.191","0.750917",796,13,1,1,"17.3122","1060.04","61.23076923076923",3,0,0,1,12
"192.168.10.19","72.5.205.61","2017-07-07 17:18:33.925","2017-07-07 17:45:30.893","1616.967700",2082,22,2,1,"0.01360571395","1.287595293","94.63636363636364",3,0,0,2,20
"192.168.10.19","74.117.199.102","2017-07-07 17:37:49.428","2017-07-07 17:37:49.663","0.234899",1395,10,1,1,"42.5715","5938.72","139.5",3,0,0,1,9
"192.168.10.19","74.119.117.84","2017-07-07 18:00:59.484","2017-07-07 18:02:40.982","101.498101",3811,21,1,1,"0.206900423","37.5475005","181.47619047619048",3,0,0,1,20
"192.168.10.19","74.119.118.100","2017-07-07 17:57:07.004","2017-07-07 18:12:23.902","916.897783",7586,24,2,1,"0.0261752187","8.27355038","316.0833333333333",3,0,0,2,22
"192.168.10.19","74.119.118.67","2017-07-07 17:10:52.305","2017-07-07 18:01:50.358","3058.052736",11925,68,4,1,"0.02223637258","3.899540338","175.36764705882354",3,0,0,4,64
"192.168.10.19","74.119.118.71","2017-07-07 17:10:51.430","2017-07-07 17:12:48.672","117.242081",6382,22,1,1,"0.187645935","54.4343800","290.09090909090907",2,0,0,1,21
"192.168.10.19","74.119.118.74","2017-07-07 17:41:39.829","2017-07-07 18:14:08.777","1948.947664",2771,67,3,1,"0.03437752652","1.421792925","41.35820895522388",3,0,0,3,64
"192.168.10.19","74.119.118.82","2017-07-07 17:41:40.680","2017-07-07 18:14:09.777","1949.096892",15987,75,5,1,"0.03847935949","8.202260270","213.16",3,0,0,5,70
"192.168.10.19","74.119.118.94","2017-07-07 17:41:41.957","2017-07-07 18:13:21.014","1899.057146",121017,303,19,1,"0.1595528605","63.72478061","399.3960396039604",3,0,0,19,284
"192.168.10.19","74.121.138.87","2017-07-07 17:34:00.127","2017-07-07 17:40:01.970","361.842925",1769,85,2,2,"0.234908559","4.88886165","20.811764705882354",4,0,0,2,83
"192.168.10.19","74.125.192.109","2017-07-07 17:28:28.731","2017-07-07 17:28:30.554","1.823300",1399,19,1,1,"10.42067","767.2901","73.63157894736842",2,0,0,1,18
"192.168.10.19","74.125.22.108","2017-07-07 18:40:38.801","2017-07-07 18:40:40.650","1.849158",1415,20,1,1,"10.81573","765.2131","70.75",2,0,0,1,19
"192.168.10.19","74.125.22.127","2017-07-07 18:00:59.027","2017-07-07 18:00:59.222","0.195220",0,7,0,0,"35.8570",0,0,1,0,0,0,0
"192.168.10.19","74.125.22.157","2017-07-07 17:41:43.475","2017-07-07 17:43:39.269","115.793304",901,22,1,1,"0.189993715","7.78110624","40.95454545454545",3,0,0,1,21
"192.168.10.19","74.125.29.155","2017-07-07 17:14:45.764","2017-07-07 17:16:42.000","116.235988",3147,35,2,1,"0.301111562","27.0742311","89.91428571428571",3,0,0,2,31
"192.168.10.19","74.217.253.60","2017-07-07 18:34:42.841","2017-07-07 18:34:47.959","5.117558",1148,9,2,1,"1.758651","224.3257","127.55555555555556",2,0,0,2,7
"192.168.10.19","74.217.63.13","2017-07-07 17:11:59.367","2017-07-07 17:11:59.429","0.062251",0,3,1,1,"48.192","0.0000",0,1,0,0,1,2
"192.168.10.19","74.217.63.52","2017-07-07 18:34:43.042","2017-07-07 18:34:43.104","0.062119",0,3,1,1,"48.294","0.0000",0,1,0,0,1,2
"192.168.10.19","74.217.63.57","2017-07-07 17:11:59.136","2017-07-07 17:12:04.676","5.539432",455,10,2,1,"1.805239","82.13838","45.5",2,0,0,2,8
"192.168.10.19","74.217.63.64","2017-07-07 18:34:42.878","2017-07-07 18:34:42.940","0.061160",472,6,1,1,"98.103","7717.5","78.66666666666667",2,0,0,1,5
"192.168.10.19","77.67.51.98","2017-07-07 19:52:21.920","2017-07-07 19:52:53.660","31.740255",11113,347,4,1,"10.932489","350.12321","32.02593659942363",3,0,0,4,343
"192.168.10.19","77.88.21.90","2017-07-07 19:42:13.988","2017-07-07 19:42:24.454","10.466131",1148,11,1,1,"1.0510092","109.68714","104.36363636363636",3,0,0,1,10
"192.168.10.19","8.43.72.37","2017-07-07 17:18:42.149","2017-07-07 17:20:37.824","115.675151",5247,22,1,1,"0.190187779","45.3597852","238.5",3,0,0,1,21
"192.168.10.19","8.43.72.57","2017-07-07 17:37:49.791","2017-07-07 17:39:45.711","115.919483",5247,22,1,1,"0.189786905","45.2641770","238.5",3,0,0,1,21
"192.168.10.19","8.43.72.97","2017-07-07 17:33:57.946","2017-07-07 19:57:43.745","8625.799231",53595,104,4,1,"0.01205685377","6.213337288","515.3365384615385",3,0,0,4,100
"192.168.10.19","8.43.72.98","2017-07-07 17:14:47.681","2017-07-07 18:14:15.790","3568.108587",36673,103,4,1,"0.02886683448","10.27799438","356.0485436893204",3,0,0,4,99
"192.168.10.19","80.82.201.80","2017-07-07 17:10:51.507","2017-07-07 17:41:46.329","1854.822156",6794,30,3,2,"0.01617405739","3.662884863","226.46666666666667",4,0,0,3,27
"192.168.10.19","80.82.201.85","2017-07-07 17:41:40.262","2017-07-07 19:55:47.970","8047.707733",10882,47,4,1,"0.005840172327","1.352186282","231.53191489361703",3,0,0,4,43
"192.168.10.19","80.82.201.86","2017-07-07 17:41:41.828","2017-07-07 17:41:48.331","6.503328",11236,62,6,1,"9.533580","1727.731","181.2258064516129",3,0,0,6,56
"192.168.10.19","80.82.201.94","2017-07-07 17:41:41.857","2017-07-07 17:41:43.401","1.543477",11114,57,5,1,"36.92961","7200.626","194.98245614035088",3,0,0,5,52
"192.168.10.19","83.136.83.230","2017-07-07 17:41:40.933","2017-07-07 17:41:43.547","2.614283",16203,114,13,1,"43.60661","6197.876","142.1315789473684",3,0,0,13,101
"192.168.10.19","83.136.83.234","2017-07-07 17:41:40.261","2017-07-07 17:41:40.916","0.655065",714,9,1,1,"13.7391","1089.97","79.33333333333333",3,0,0,1,8
"192.168.10.19","83.222.104.102","2017-07-07 19:42:11.817","2017-07-07 19:42:22.469","10.652346",686,10,1,1,"0.93876035","64.398960","68.6",3,0,0,1,9
"192.168.10.19","84.200.15.38","2017-07-07 17:41:40.778","2017-07-07 17:42:01.117","20.338357",1458,12,1,1,"0.59001816","71.687206","121.5",3,0,0,1,11
"192.168.10.19","84.200.15.42","2017-07-07 17:41:39.002","2017-07-07 17:42:00.571","21.568902",646,13,1,1,"0.60271960","29.950528","49.69230769230769",3,0,0,1,12
"192.168.10.19","85.114.159.112","2017-07-07 17:41:44.159","2017-07-07 17:41:47.608","3.448626",728,10,1,1,"2.899706","211.0986","72.8",3,0,0,1,9
"192.168.10.19","85.114.159.93","2017-07-07 17:10:53.344","2017-07-07 18:35:13.025","5059.681132",2939,38,5,2,"0.007510354706","0.5808666442","77.34210526315789",4,0,0,5,30
"192.168.10.19","87.242.88.110","2017-07-07 19:42:12.775","2017-07-07 19:43:18.387","65.611375",991,18,1,1,"0.27434267","15.104088","55.05555555555556",3,0,0,1,17
"192.168.10.19","87.242.88.126","2017-07-07 19:42:12.216","2017-07-07 19:44:08.857","116.640614",2572,41,3,1,"0.351507066","22.0506384","62.73170731707317",3,0,0,3,38
"192.168.10.19","87.242.88.91","2017-07-07 19:42:12.883","2017-07-07 19:43:18.358","65.475167",988,16,1,1,"0.24436746","15.089690","61.75",3,0,0,1,15
"192.168.10.19","87.250.251.119","2017-07-07 17:49:20.959","2017-07-07 17:50:26.269","65.310200",1957,27,2,1,"0.41341169","29.964692","72.48148148148148",3,0,0,2,25
"192.168.10.19","87.98.149.98","2017-07-07 17:10:53.074","2017-07-07 17:11:08.282","15.207927",466,13,2,1,"0.85481736","30.641915","35.84615384615385",2,0,0,2,10
"192.168.10.19","88.212.201.94","2017-07-07 19:42:12.803","2017-07-07 19:43:18.649","65.845349",3698,60,4,1,"0.91122609","56.161901","61.63333333333333",3,0,0,4,56
"192.168.10.19","88.212.201.95","2017-07-07 19:42:11.250","2017-07-07 19:43:17.355","66.104712",1658,55,2,1,"0.83201331","25.081419","30.145454545454545",3,0,0,2,53
"192.168.10.19","88.99.95.152","2017-07-07 19:42:11.828","2017-07-07 19:42:12.384","0.555384",700,9,1,1,"16.2050","1260.39","77.77777777777777",3,0,0,1,8
"192.168.10.19","89.163.211.229","2017-07-07 17:10:53.343","2017-07-07 17:10:58.912","5.568969",0,8,2,1,"1.436532","0.000000",0,1,0,0,2,6
"192.168.10.19","89.184.67.69","2017-07-07 19:42:11.910","2017-07-07 19:42:12.568","0.657757",764,9,1,1,"13.6829","1161.52","84.88888888888889",3,0,0,1,8
"192.168.10.19","89.185.38.84","2017-07-07 19:55:47.451","2017-07-07 19:57:02.886","75.435184",826,19,1,1,"0.25187186","10.949798","43.473684210526315",3,0,0,1,18
"192.168.10.19","89.185.38.86","2017-07-07 19:55:48.901","2017-07-07 19:56:04.208","15.307033",756,14,1,1,"0.91461225","49.389062",54,3,0,0,1,13
"192.168.10.19","91.189.89.198","2017-07-07 17:13:03.516","2017-07-07 19:54:05.520","9662.004273",0,10,0,0,"0.001034981948",0,0,1,0,0,0,0
"192.168.10.19","91.189.89.199","2017-07-07 17:04:39.516","2017-07-07 19:44:58.520","9619.004136",0,10,0,0,"0.001039608660",0,0,1,0,0,0,0
"192.168.10.19","91.189.91.157","2017-07-07 17:05:00.516","2017-07-07 20:01:45.520","10605.004564",0,11,0,0,"0.0010372461354",0,0,1,0,0,0,0
"192.168.10.19","91.192.149.14","2017-07-07 19:42:11.817","2017-07-07 19:42:42.507","30.690407",814,13,1,1,"0.42358513","26.522946","62.61538461538461",3,0,0,1,12
"192.168.10.19","91.214.6.22","2017-07-07 17:03:04.097","2017-07-07 17:03:20.630","16.532850",114815,648,7,1,"39.194694","6944.6587","177.18364197530863",3,0,0,7,641
"192.168.10.19","91.216.195.218","2017-07-07 19:55:42.904","2017-07-07 19:56:01.956","19.052629",3164,42,3,1,"2.2044202","166.06632","75.33333333333333",3,0,0,3,39
"192.168.10.19","91.240.34.19","2017-07-07 17:41:40.262","2017-07-07 17:42:45.908","65.646404",1384,22,1,1,"0.33512879","21.082648","62.90909090909091",3,0,0,1,21
"192.168.10.19","93.158.134.119","2017-07-07 17:49:20.039","2017-07-07 17:50:26.122","66.082403",3597,34,2,1,"0.51450913","54.432040","105.79411764705883",3,0,0,2,30
"192.168.10.19","93.184.216.16","2017-07-07 18:34:42.056","2017-07-07 18:36:38.188","116.132148",716,41,3,1,"0.353046083","6.16539014","17.463414634146343",2,0,0,3,38
"192.168.10.19","93.184.216.172","2017-07-07 18:57:09.952","2017-07-07 19:19:03.287","1313.334053",13771,194,1,1,"0.1477156551","10.48552725","70.98453608247422",3,0,0,1,193
"192.168.10.19","93.184.216.180","2017-07-07 17:03:05.188","2017-07-07 17:05:03.194","118.005339",4828,105,3,1,"0.889790250","40.9134031","45.98095238095238",3,0,0,3,95
"192.168.10.19","94.124.132.36","2017-07-07 19:55:38.411","2017-07-07 19:55:44.675","6.264232",628,12,1,1,"1.915638","100.2517","52.333333333333336",3,0,0,1,11
"192.168.10.19","94.124.134.53","2017-07-07 19:55:40.533","2017-07-07 19:55:50.635","10.101343",52222,780,7,2,"77.217454","5169.8075","66.95128205128205",4,0,0,7,773
"192.168.10.19","94.31.29.138","2017-07-07 17:26:14.152","2017-07-07 17:26:19.452","5.300236",1672,41,2,1,"7.735505","315.4577","40.78048780487805",3,0,0,2,39
"192.168.10.19","94.31.29.64","2017-07-07 17:53:13.784","2017-07-07 17:53:17.853","4.069661",738,9,1,1,"2.211486","181.3419",82,3,0,0,1,8
"192.168.10.19","95.131.143.205","2017-07-07 19:55:45.711","2017-07-07 19:55:46.812","1.101220",745,10,1,1,"9.080839","676.5225","74.5",3,0,0,1,9
"192.168.10.19","96.16.161.54","2017-07-07 17:14:41.024","2017-07-07 17:16:36.975","115.950691",1091,27,1,1,"0.232857603","9.40917204","40.407407407407405",3,0,0,1,25
"192.168.10.19","97.107.129.217","2017-07-07 17:13:56.516","2017-07-07 19:50:47.520","9411.004117",0,10,0,0,"0.001062585870",0,0,1,0,0,0,0
"192.168.10.19","98.139.225.35","2017-07-07 17:41:44.062","2017-07-07 18:13:21.289","1897.227155",2854,50,3,1,"0.02635425066","1.504300628","57.08",3,0,0,3,47
"192.168.10.19","98.139.225.43","2017-07-07 17:41:44.201","2017-07-07 18:01:15.436","1171.234409",3751,38,3,1,"0.03244440200","3.202603997","98.71052631578948",3,0,0,3,31
"192.168.10.19","99.224.25.39","2017-07-07 17:05:17.516","2017-07-07 20:00:02.520","10485.004517",0,11,0,0,"0.0010491173353",0,0,1,0,0,0,0
"192.168.10.25","103.235.46.39","2017-07-07 18:28:42.373","2017-07-07 18:29:21.921","39.547632",862,23,1,1,"0.58157717","21.796501","37.47826086956522",2,0,0,1,22
"192.168.10.25","104.16.28.216","2017-07-07 17:24:39.936","2017-07-07 17:24:39.983","0.046558",321,7,1,1,"150.35","6894.6","45.857142857142854",2,0,0,1,6
"192.168.10.25","104.192.110.245","2017-07-07 18:28:40.940","2017-07-07 18:29:21.649","40.709472",873,15,1,1,"0.36846462","21.444641","58.2",2,0,0,1,14
"192.168.10.25","104.24.21.85","2017-07-07 19:27:06.848","2017-07-07 19:27:39.584","32.736225",25562,244,6,2,"7.4535167","780.84751","104.76229508196721",3,0,0,6,238
"192.168.10.25","104.31.90.107","2017-07-07 17:59:22.009","2017-07-07 17:59:22.075","0.066718",196,12,2,1,"179.86","2937.7","16.333333333333332",3,0,0,2,10
"192.168.10.25","104.31.91.87","2017-07-07 18:10:40.687","2017-07-07 18:11:03.913","23.225955",10346,715,119,1,"30.784525","445.44993","14.46993006993007",3,0,0,119,596
"192.168.10.25","104.84.148.214","2017-07-07 17:39:07.325","2017-07-07 17:39:08.341","1.016683",1741,59,2,1,"58.03185","1712.431","29.508474576271187",2,0,0,2,52
"192.168.10.25","104.88.60.97","2017-07-07 17:13:08.989","2017-07-07 17:14:01.200","52.210894",27148,442,9,1,"8.4656662","519.96811","61.42081447963801",2,0,0,9,416
"192.168.10.25","104.88.89.135","2017-07-07 17:39:08.233","2017-07-07 17:39:56.195","47.962124",2076,38,2,1,"0.79229185","43.284155","54.63157894736842",2,0,0,2,24
"192.168.10.25","104.97.125.209","2017-07-07 17:13:08.929","2017-07-07 17:14:01.199","52.270145",310,26,1,1,"0.49741587","5.9307277","11.923076923076923",2,0,0,1,25
"192.168.10.25","107.178.255.114","2017-07-07 17:13:10.055","2017-07-07 17:13:10.368","0.312938",224,14,2,1,"44.7373","715.797",16,2,0,0,2,12
"192.168.10.25","107.20.207.81","2017-07-07 18:06:09.292","2017-07-07 18:06:41.560","32.267245",2506,30,2,1,"0.92973540","77.663897","83.53333333333333",2,0,0,2,24
"192.168.10.25","112.84.34.31","2017-07-07 18:28:40.646","2017-07-07 18:29:21.933","41.287754",832,18,1,1,"0.43596462","20.151254","46.22222222222222",2,0,0,1,17
"192.168.10.25","115.30.28.44","2017-07-07 19:21:44.530","2017-07-07 19:21:50.603","6.073352",1492,30,2,1,"4.939612","245.6633","49.733333333333334",2,0,0,2,28
"192.168.10.25","116.213.76.136","2017-07-07 19:05:31.332","2017-07-07 19:05:31.332","0.000000",0,1,1,1,0,0,0,1,0,0,1,0
"192.168.10.25","117.27.232.35","2017-07-07 18:28:40.069","2017-07-07 18:28:40.594","0.524591",1300,56,4,1,"106.750","2478.12","23.214285714285715",2,0,0,4,11
"192.168.10.25","119.167.164.11","2017-07-07 18:28:40.591","2017-07-07 18:29:21.925","41.334222",23970,1309,4,1,"31.668674","579.90689","18.31168831168831",2,0,0,4,1305
"192.168.10.25","119.205.194.11","2017-07-07 19:50:30.847","2017-07-07 20:01:22.524","651.676497",104275,758,49,2,"1.16315381","160.010374","137.56596306068602",3,0,0,49,705
"192.168.10.25","119.205.194.14","2017-07-07 19:50:33.660","2017-07-07 20:01:22.523","648.863345",71562,533,24,1,"0.821436446","110.288246","134.2626641651032",2,0,0,24,509
"192.168.10.25","119.205.194.17","2017-07-07 19:50:34.411","2017-07-07 20:01:22.523","648.111694",7242,42,6,1,"0.0648036448","11.1739999","172.42857142857142",2,0,0,6,36
"192.168.10.25","119.81.183.216","2017-07-07 18:10:39.953","2017-07-07 18:10:40.926","0.973311",719,14,1,1,"14.3839","738.716","51.357142857142854",2,0,0,1,13
"192.168.10.25","121.29.54.141","2017-07-07 18:28:42.061","2017-07-07 18:30:10.303","88.241359",9696,264,8,1,"2.9917944","109.88045","36.72727272727273",2,0,0,8,256
"192.168.10.25","121.29.54.152","2017-07-07 18:28:38.849","2017-07-07 18:29:21.914","43.065836",5454,216,4,1,"5.0155766","126.64331","25.25",2,0,0,4,212
"192.168.10.25","121.40.44.206","2017-07-07 19:32:31.202","2017-07-07 19:32:31.202","0.000000",0,1,1,1,0,0,0,1,0,0,1,0
"192.168.10.25","121.78.124.148","2017-07-07 19:50:34.632","2017-07-07 20:00:44.150","609.517971",0,30,6,1,"0.0492192215","0.00000000",0,1,0,0,6,24
"192.168.10.25","121.78.124.168","2017-07-07 19:50:34.680","2017-07-07 20:00:44.165","609.484450",0,30,6,1,"0.0492219285","0.00000000",0,1,0,0,6,24
"192.168.10.25","13.74.155.113","2017-07-07 18:33:10.596","2017-07-07 18:33:11.075","0.479642",112,7,1,1,"14.5942","233.507",16,2,0,0,1,6
"192.168.10.25","133.237.17.2","2017-07-07 19:21:51.208","2017-07-07 19:21:51.964","0.755401",1121,13,1,1,"17.2094","1483.98","86.23076923076923",2,0,0,1,12
"192.168.10.25","139.224.5.185","2017-07-07 18:28:40.339","2017-07-07 18:37:53.256","552.916183",2715,53,2,1,"0.0958553966","4.91032833","51.22641509433962",2,0,0,2,51
"192.168.10.25","14.0.67.51","2017-07-07 19:50:33.719","2017-07-07 19:55:17.520","283.801351",164318,3073,8,1,"10.8279964","578.989492","53.47152619589977",2,0,0,8,3065
"192.168.10.25","14.0.67.56","2017-07-07 20:00:43.112","2017-07-07 20:01:22.524","39.412015",94771,529,7,1,"13.422303","2404.6220","179.15122873345936",2,0,0,7,522
"192.168.10.25","14.0.70.136","2017-07-07 19:50:34.470","2017-07-07 19:51:16.606","42.136503",11989,311,5,1,"7.3807739","284.52765","38.549839228295816",2,0,0,5,306
"192.168.10.25","14.0.70.98","2017-07-07 19:52:35.689","2017-07-07 19:53:15.786","40.097131",89627,525,4,1,"13.093206","2235.2472","170.71809523809523",2,0,0,4,521
